SP,ST,ET,LB,LMin,LMax,LMean,LSD,UMin,UMax,UMean,USD
650,2024-01-05T11:39:53,23.514333333333333,0.5,474.04287394532,517.6372323698849,505.2101821408627,10.392263508649425,517.6816964858244,520.8198014290094,519.4428101929022,0.794093580491148
700,2024-01-05T12:24:23,15.356466666666668,0.5,515.7888127425686,554.7443688062502,542.3266424957704,11.08384258426148,554.7895439589305,560.8107108058856,558.1561513240322,1.5555985819523583
750,2024-01-05T13:09:53,17.85,0.5,557.3289500605897,596.3560313317312,586.44752027387,9.744867039077093,596.3910364870933,600.0896778058944,598.8487083590601,1.0602625294010743
800,2024-01-05T13:44:58,17.720533333333332,0.5,597.518249448156,645.1305996916162,632.6992095627156,11.363295789448955,645.1607112293681,646.8355251345267,646.1361929880308,0.38787009412506024
850,2024-01-05T14:14:58,16.223866666666666,0.5,643.7020648479811,690.4097124190841,679.0317749230404,10.986605836914318,690.4398609175466,692.0647095706668,691.2305235120995,0.4118252420084587
900,2024-01-05T14:44:58,14.691833333333333,0.5,691.1370230090688,745.3471741226444,730.7590986830774,14.227867923935172,745.3771976848732,746.9694435884737,746.1711790003753,0.3931624735390852
950,2024-01-05T15:14:58,12.106533333333335,0.5,743.3843877132749,794.1075548332112,780.3865114615572,13.912994671007402,794.1376880508769,796.1180296952082,795.469399340672,0.39987129137689675
1000,2024-01-05T15:44:58,9.823733333333333,0.5,791.0509075318114,841.4723742639668,828.1518597671775,13.887198013219745,841.497188608945,844.2755975507135,843.3429600720169,0.7468786627806986
1050,2024-01-05T16:09:58,8.161733333333334,0.5,841.1341118570999,888.1280460043583,875.0277143224025,13.18684705353587,888.1530516615499,892.2306070123506,890.2014171350497,1.4100142155330924
1100,2024-01-05T16:34:58,11.401866666666667,0.5,887.1983201045659,942.7513446019632,932.0096583662666,12.349365409259699,942.6195433826937,943.5061674532014,942.982044544026,0.261454634745186
1150,2024-01-05T16:54:58,9.671933333333333,0.5,941.5771032086341,994.0040245751708,984.4266877992426,12.469432770388488,994.0239952841051,996.4837444472362,994.9541485172319,0.7532130055964306
1200,2024-01-05T17:14:58,10.6622,0.5,993.8904317064444,1048.9925328270283,1038.1831967434375,12.839972786286134,1048.2041229052584,1049.3468778222204,1048.7658747803046,0.371190999276455
1250,2024-01-05T17:34:58,7.5544,0.5,1043.6942768937442,1098.5584984464697,1086.4199026367921,13.206301505704497,1098.5678776865407,1099.3913910635517,1098.8166580261063,0.1852911877318106
1300,2024-01-05T17:44:28,7.9211,0.5,1093.8513210388483,1153.2245133997515,1141.9595852692953,13.591039632505868,1153.234918420854,1154.088447208855,1153.7620759903518,0.2731810648333142
1350,2024-01-05T17:54:58,7.554733333333333,0.5,1148.7559261569986,1205.5037441176692,1194.1302243160828,13.322476829490862,1205.5137654284551,1206.1990551443705,1205.8296633499472,0.16138321406147335
1400,2024-01-05T18:05:03,5.670533333333334,0.5,1202.4781394943711,1256.0127799474926,1245.2610316340217,12.41145005378526,1255.6363225017344,1257.333172666691,1256.2511780772852,0.5526502898162979
1450,2024-01-05T18:15:03,5.7504,0.5,1253.8151700514136,1305.9932828598091,1297.7191639193163,11.672207194582322,1306.0033295206476,1307.3801893393513,1306.499924591913,0.46720751585654263
1500,2024-01-05T18:25:03,6.2495666666666665,0.5,1303.4666975993896,1361.4238303474663,1352.8873178144052,12.314998763632925,1361.3237871053311,1362.4036013531045,1361.8384838502793,0.31147338861897617
1100,2024-01-05T18:35:03,8.716199999999999,0.5,943.806222611896,1375.9155533743324,1030.1753471079683,105.50602271897127,936.4672391935687,943.7719255238311,941.470417791184,2.051766595337772
800,2024-01-05T18:45:03,0.029866666666666666,0.5,946.3031890231068,946.3031890231068,946.3031890231068,0,650.9742086624428,945.127630361302,733.7355765168934,79.62909854352225
500,2024-01-05T19:00:03,0.029933333333333333,0.5,655.9731108353008,655.9731108353008,655.9731108353008,0,455.6145081462928,655.8027671131711,531.8249400175569,59.20082687725896
0,2024-01-05T19:15:03,0.032633333333333334,0.5,456.65160174429184,456.65160174429184,456.65160174429184,0,319.4706033481882,456.47475950210884,386.013117607519,41.70338471823234
0,2024-01-04T09:54:46,0.03836666666666667,0.5,18.99999999877582,18.99999999877582,18.99999999877582,0,18.999999888640698,18.999999998739895,18.99999998338657,2.553083642566606e-08
100,2024-01-04T10:14:02,0.09833333333333334,0.5,18.934607611835418,18.99591613047588,18.9675798649733,0.01958496578605181,18.922430414672885,20.099710858717003,19.18101274667441,0.35671943465739975
600,2024-01-04T10:19:02,69.48,0.5,17.303298368121258,482.67861824733154,344.1753697976156,158.61265234840502,474.78872745939225,492.8828011128644,480.1064392731764,3.9209174166828573
650,2024-01-04T11:49:07,23.420399999999997,0.5,473.130287853186,516.2813007880218,504.56457443437176,10.954193953819312,516.3262123563565,521.4375698781444,519.3174559396275,1.2395349973027858
700,2024-01-04T12:34:07,14.463166666666666,0.5,513.9895654159482,554.2903173952003,540.8196980513295,11.775892289601876,554.3353741935794,560.8786693678853,557.5976600236306,1.7855001790004317
750,2024-01-04T13:19:07,17.240599999999997,0.5,556.5068511477439,594.9914489624186,583.3864307374745,10.443017284493726,595.0264690941667,599.0389122681897,597.556609640459,1.163434292386396
800,2024-01-04T13:54:07,17.6204,0.5,594.5166514226003,647.6892706572825,633.5056720407235,12.265979311343738,647.7192902108711,649.523889409259,648.5229247505416,0.5178441361812549
850,2024-01-04T14:24:07,15.514100000000001,0.5,642.131930332398,694.9814663970211,682.9377773138626,12.822588490883689,695.0112315629988,696.2367944191776,695.8083740933488,0.24411543981056363
900,2024-01-04T14:54:07,14.591199999999999,0.5,692.9048951641307,747.0504595816202,732.1922268969298,14.712940489164081,747.080436895349,749.3382843034124,748.1546102895343,0.36846250074836845
950,2024-01-04T15:24:07,12.864166666666668,0.5,741.8843301262241,793.5945947368436,781.0356358462939,13.508189237980242,793.6244892445357,796.1599604862431,795.1588915397555,0.6022820205233226
1000,2024-01-04T15:54:07,8.7325,0.5,791.0474855791545,839.6909812734024,825.9971045374167,13.70061605893052,839.7159790182736,842.2442998543959,841.1838584047779,0.7293966137306803
1050,2024-01-04T16:19:07,9.5118,0.5,838.9840617736336,889.5054828763188,877.9766828878728,13.38335125984542,889.5303831806995,894.0830396653996,892.3183225612019,1.145561620357549
1100,2024-01-04T16:44:07,6.914233333333333,0.5,888.9616757942713,940.700542614125,927.0900505948608,14.366936668133585,940.72017802208,942.7088727818145,941.7486659146215,0.5187730688356522
1150,2024-01-04T17:04:07,4.995833333333334,0.5,938.1743829754996,989.4496765140957,976.9508917906095,14.108627162811812,989.4696059609674,993.647694664131,992.3299482524777,1.2142079338063472
1200,2024-01-04T17:24:07,9.983333333333333,0.5,993.1407258963445,1045.1801195294277,1036.578863909429,11.641556582782457,1043.5695562261103,1045.7379843526883,1044.8726070916628,0.5954863553326438
1250,2024-01-04T17:44:12,7.017166666666666,0.5,1043.2343510937644,1095.2841369151179,1085.8769460158871,11.88841242293171,1095.2940076186705,1096.8873995005915,1096.0253156923745,0.4817248364720632
1300,2024-01-04T17:54:12,6.763166666666667,0.5,1094.154548170336,1148.5558829207546,1136.9690321735477,13.7206063540245,1148.5658677403871,1149.874336112557,1149.0031436344711,0.29172758659549813
1350,2024-01-04T18:04:12,6.7235000000000005,0.5,1145.2562273981748,1202.7281182490822,1193.0961339504802,13.398724374299183,1202.7379736054872,1203.7306409210767,1203.014592338192,0.19574260871356908
1400,2024-01-04T18:14:12,6.566999999999999,0.5,1201.008164715604,1255.565704869554,1245.3629657244605,12.73615520923164,1255.5755559400966,1256.122821323775,1255.9248946767427,0.14725642673567169
1450,2024-01-04T18:24:12,6.6528,0.5,1252.8094197588507,1307.0010848091615,1298.1276511507579,12.286303956398564,1307.0105254133284,1308.0493095796694,1307.6375160555708,0.3274702873055393
1500,2024-01-04T18:33:42,6.458333333333333,0.5,1304.158466694702,1362.9081197784944,1352.6687850326778,13.11595562436202,1362.8019507780132,1363.9122697479925,1363.1339406519062,0.3465047626932919
1100,2024-01-04T18:44:12,8.726666666666667,0.5,944.1895785853635,1377.3206218139967,1031.529850454026,106.98520019676099,937.3368204988137,944.1583307058847,942.0345497142431,1.918225754973989
800,2024-01-04T18:54:02,0.030100000000000002,0.5,958.345738763106,958.345738763106,958.345738763106,0,646.6177754589626,956.3790131103078,729.8402649075471,79.11981269951028
500,2024-01-04T19:09:12,0.0299,0.5,650.7930725226179,650.7930725226179,650.7930725226179,0,454.93381912028053,650.8152457119925,529.3624376743136,58.69109461146255
0,2024-01-04T19:24:12,127.53626666666668,0.5,74.41450025340768,463.1658288502658,184.463331885942,99.68332756604885,69.42822874511711,74.21859274059906,71.84420943363902,1.4370886644697083
0,2024-01-03T09:59:03,5.503666666666667,0.5,18.999999999090605,19.00000000034197,18.999999999328466,3.2342764979292496e-10,18.99999999922257,19.000000037883837,19.000000007803237,1.0277267371632682e-08
100,2024-01-03T10:28:06,0.4856666666666667,0.5,18.963812627881353,19.046873365055035,18.982309663933965,0.02038029621933235,18.90600267911033,20.048309801385585,19.038042431132336,0.16473866941719228
600,2024-01-03T10:32:06,68.91446666666667,0.5,16.47547511456793,482.04369213417885,341.9865742242909,157.15540038566607,473.9001300335949,495.12963966751704,479.6336613833009,4.4298248448825035
650,2024-01-03T12:02:06,29.307399999999998,0.5,473.88675061726826,514.3190074592518,502.1739458437108,10.354785444471924,514.3638834131277,517.3045965960252,516.4495307598567,0.78714124636607
700,2024-01-03T12:47:06,22.221766666666667,0.5,513.1864825464436,556.626168058377,544.6285320820667,10.754073446339865,556.6713131791984,560.3549165714646,558.9541946505361,0.9378509484587959
750,2024-01-03T13:32:06,19.98186666666667,0.5,553.3369223374175,600.9071042566165,587.3325560888817,11.131234606635797,600.9421216565981,603.0438102287296,601.9507085421116,0.5712521214057442
800,2024-01-03T14:07:06,15.043266666666666,0.5,598.4885594971129,644.2643918548791,630.6945296395634,12.048604225699085,644.1016929968894,645.7699695301633,644.8897606635313,0.4217399120979664
850,2024-01-03T14:37:06,14.332033333333333,0.5,643.7676734530833,691.0547816903118,679.0323692260978,12.406558324397729,691.0847853690948,694.1915609832147,692.990549412535,0.775426038028109
900,2024-01-03T15:07:06,0.0018333333333333333,0.5,694.1243054032966,694.1243054032966,694.1243054032966,0,691.8474996000257,699.9143594678434,694.2375070002428,2.2744059348531924
950,2024-01-03T15:08:06,12.611733333333332,0.5,707.9962387771811,792.3508372963722,768.9572490567389,23.800618046079514,792.4111349283,796.253771295069,794.7319492290463,1.112469325203562
1000,2024-01-03T16:07:07,14.430733333333334,0.5,787.2224105781643,842.8043359438329,831.205184016496,13.574998754342412,842.8292180858141,844.1676974431282,843.8206762435761,0.3045634895512637
1050,2024-01-03T16:32:07,7.4,0.5,839.1363052992965,888.3014264769746,875.0245596721762,13.714700565033864,888.3268300109632,891.0412320979351,889.7956434599389,0.8604359947070169
1100,2024-01-03T16:57:12,6.5835,0.5,887.7504985416308,939.4222436436994,927.0065163796828,13.984178595043732,939.4422011854522,941.2139085140018,940.4482980089508,0.38750843784130223
1150,2024-01-03T17:17:12,5.6212,0.5,938.5500624469714,991.5810110879796,978.855635425068,14.484754918833568,991.6008297246432,995.3328763840657,994.1957335716955,1.100642831252001
1200,2024-01-03T17:37:12,5.5461,0.5,992.6107895840541,1045.2686129272995,1032.2130890397386,14.477697324734107,1045.2888982569928,1048.4119180769328,1046.9502149338691,0.8046445540436635
1250,2024-01-03T17:57:12,8.517199999999999,0.5,1043.5426617285702,1103.0903692715165,1091.1494053709018,13.895284991290321,1103.1003146258386,1103.8694175341288,1103.4440168055282,0.21447704652127153
1300,2024-01-03T18:07:12,7.2358,0.5,1097.958800507302,1150.0098142939516,1140.3239895149738,12.050234189817127,1149.965716224315,1151.783983189004,1150.2468618719802,0.40056615263593986
1350,2024-01-03T18:17:12,5.850233333333334,0.5,1146.0127322740736,1204.8847045539753,1192.905533938334,14.328085948425837,1204.556717095686,1205.0975980573835,1204.831448025974,0.18050249236993957
1400,2024-01-03T18:27:12,6.5889999999999995,0.5,1199.5825449340045,1256.1381607143094,1245.4565544565514,12.778333747731395,1255.8307956040005,1256.2704109077458,1256.0496178949236,0.15507233785717628
1450,2024-01-03T18:37:12,6.369366666666666,0.5,1251.5985571356723,1310.8414786345863,1301.3933476290415,13.228756735343048,1310.8514010959766,1312.2983825394163,1311.5940804828476,0.46635244737270226
1500,2024-01-03T18:47:12,6.571833333333333,0.5,1306.1739707647357,1364.0149219094174,1355.012884556398,12.963210919104842,1364.0257304151392,1365.134928037522,1364.5140963529711,0.3462989977854259
1100,2024-01-03T18:58:12,8.7318,0.5,944.3151969474671,1381.9073288424406,1031.9897881581421,107.7908899483391,937.8237672317,944.2746781842036,942.0963247943132,1.8165824864145703
800,2024-01-03T19:08:12,0.029933333333333333,0.5,949.0196807875764,949.0196807875764,949.0196807875764,0,651.6023338872064,947.8326414711133,734.2893016920185,80.1332596846969
500,2024-01-03T19:23:12,0.029866666666666666,0.5,655.2758262286079,655.2758262286079,655.2758262286079,0,457.32070583112545,655.2854149647242,532.7434461884928,59.78344873021483
0,2024-01-03T19:38:12,,0.5,,,,,,,,
0,2024-01-02T11:11:47,0.6174999999999999,0.5,18.99999999979431,19.00000000021646,18.999999999966178,1.2017446895698288e-10,18.999999923476558,18.99999999978948,18.999999983035604,2.0441789202559533e-08
100,2024-01-02T11:17:16,0.009966666666666667,0.5,19.016971665050733,19.016971665050733,19.016971665050733,0,18.938987286540222,20.158001611095713,19.236977704280623,0.40294368863475083
600,2024-01-02T11:22:16,68.87616666666666,0.5,14.503312338866953,481.11879114435214,345.8094564776034,154.20998452075054,470.3613948594284,495.677779927355,477.46009610086594,5.416079993896951
700,2024-01-02T12:52:16,23.378333333333334,0.5,470.5389031555387,548.8116337308751,527.4709823452399,21.45672731414372,548.9012786267318,558.528552637601,555.9366841294363,2.3668907040273828
750,2024-01-02T14:22:16,13.128666666666668,0.5,555.6098342873738,595.8186989984446,583.4725719888708,11.459840533027974,595.853860505642,601.7745434876297,598.9787708607762,1.4303366506937545
800,2024-01-02T14:57:16,14.272066666666666,0.5,596.6724070331547,641.2405112185762,628.6717396542017,12.37927888988398,641.270478064377,645.6562793628832,643.779727480472,1.0850418382066065
850,2024-01-02T15:27:16,17.330366666666666,0.5,640.4073432267178,691.3538951868193,679.92322544779,11.585994769698685,691.3837713124746,694.1639821097983,692.8898699086565,0.7994261405726562
900,2024-01-02T15:57:16,8.985000000000001,0.5,687.5071268389584,733.5988585688724,720.7122194874239,12.94504500220578,733.6291204375299,741.7039559907673,737.9212966071261,2.5109183936300683
950,2024-01-02T16:27:16,8.4365,0.5,734.9189410359832,784.9647059999039,772.4765075443937,13.661855902438056,784.9944703226314,789.270333656397,788.1530589715877,1.2281172416888253
1000,2024-01-02T16:57:16,13.580333333333334,0.5,785.0946693210863,838.0563045692517,828.4430685249783,12.328061247948868,838.0781808280238,839.1136455576575,838.872439906662,0.24518912211413416
1100,2024-01-02T17:47:06,14.9916,0.5,899.9994492002879,1121.6629285576312,1029.5516740801168,52.27566633328083,874.3734683945261,1121.6822085262763,1047.9168670931542,72.48227572365789
1150,2024-01-02T18:07:16,10.564666666666666,0.5,935.3479629167123,993.2340502189987,982.6460818927992,14.113819970994495,993.2539825944214,995.6177385508832,994.2288708387384,0.4398036718369417
1200,2024-01-02T18:27:16,4.9077,0.5,990.3931641655508,1042.0175863736426,1028.8439235823012,14.36576489311963,1042.0369656121652,1046.3752527204902,1044.574141175952,1.3711914892365429
1250,2024-01-02T18:47:16,5.880333333333334,0.5,1042.7700544880354,1095.8238113714406,1084.9721109661816,12.970732761156034,1095.8337252642796,1097.2216860039134,1096.4898262759984,0.4497303524154203
1300,2024-01-02T18:57:16,7.3232,0.5,1090.9349827449769,1147.3881156772625,1137.8438471506636,12.297793430053762,1147.3981235677024,1149.3678659084385,1148.1948794617597,0.5780377434839171
1350,2024-01-02T19:07:16,5.780666666666666,0.5,1141.9367486373521,1199.7610316434038,1188.8920846807848,13.670206789212125,1199.7678007083155,1201.1118061909733,1200.1743550880128,0.47043923829428325
